fund_name,scheme_name,isin
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund IV Quarterly Interval Plan B - Direct Plan -  Quarterly Dividend Payout,INF109K01O58
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund IV Quarterly Interval Plan B - Growth,INF109K01OB8
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund IV Quarterly Interval Plan B -Dividend,INF109K01OD4
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund Monthly Interval Plan I - Direct Plan -  Dividend,INF109K01L36
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund Monthly Interval Plan I - Direct Plan -  Growth,INF109K01L28
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund Monthly Interval Plan I - Dividend,INF109K01OL7
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund Monthly Interval Plan I - Growth,INF109K01OJ1
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund Quarterly Interval Plan - 1 Retail Quarterly Dividend Payout,INF109K01LW0
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund Quarterly Interval Plan - II Retail Quarterly Dividend Payout,INF109K01ME6
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund Quarterly Interval Plan 1 - Direct Plan -  Growth,INF109K01L69
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund Quarterly Interval Plan 1 - Direct Plan - Dividend,INF109K01L77
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund Quarterly Interval Plan 1 - Growth,INF109K01LP4
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund Quarterly Interval Plan 1 -Dividend,INF109K01LR0
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund Quarterly Interval Plan 1 Plan - Direct Plan - Quarterly Dividend Payout,INF109K01N75
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund V - Monthly Interval Plan A - Retail Dividend,INF109K01OU8
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund V - Monthly Interval Plan A - Retail Growth,INF109K01OS2
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund V Monthly Interval Plan A - Direct Plan -  Dividend,INF109K01N34
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund V Monthly Interval Plan A - Direct Plan - Growth,INF109K01N26
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund V Monthly Interval Plan A - Dividend,INF109K01OR4
ICICI Prudential Mutual Fund,ICICI Prudential Interval Fund V Monthly Interval Plan A - Growth,INF109K01OP8
ICICI Prudential Mutual Fund,ICICI Prudential Large & Mid Cap Fund - Direct Plan - Growth,INF109K011O5
ICICI Prudential Mutual Fund,ICICI Prudential Large & Mid Cap Fund - Direct Plan - IDCW,INF109K019N0
ICICI Prudential Mutual Fund,ICICI Prudential Large & Mid Cap Fund - Growth,INF109K01431
ICICI Prudential Mutual Fund,ICICI Prudential Large & Mid Cap Fund - IDCW,INF109K01EQ7
ICICI Prudential Mutual Fund,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)  - Direct Plan - IDCW,INF109K014L5
ICICI Prudential Mutual Fund,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)  - Growth,INF109K01BL4
ICICI Prudential Mutual Fund,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)  - IDCW,INF109K01EP9
ICICI Prudential Mutual Fund,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,INF109K016L0
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Bonus,INF109KA1G94
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Daily IDCW,INF109K01VP3
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Direct Plan -  Annual IDCW,INF109K01P99
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Direct Plan -  Half Yearly IDCW,INF109K01Q56
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Direct Plan -  IDCW Others,INF109K01Q31
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Direct Plan - Daily IDCW,INF109K01Q15
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Direct Plan - Growth,INF109K01Q49
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Direct Plan - Monthly IDCW,INF109K01R06
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Direct Plan - Quarterly IDCW,INF109K01Q72
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Direct Plan - Weekly IDCW,INF109K01Q98
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Direct Plan Bonus,INF109KA1G86
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Growth,INF109K01VQ1
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Half Yearly IDCW,INF109K01UX9
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - IDCW Others,INF109K01VU3
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Institutional - Daily - Div,INF109K01VE7
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Institutional - Weekly - Div,INF109K01VI8
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Institutional Option - I,INF109K01VH0
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Unclaimed IDCW,INF109KB1WR9
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Unclaimed IDCW Investor Education,INF109KB1WS7
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Unclaimed Redemption,INF109KB1WQ1
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Unclaimed Redemption Investor Education,INF109KB1WT5
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund - Weekly IDCW,INF109K01VS7
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund -Monthly IDCW,INF109K01VR9
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund -Quarterly IDCW,INF109K01UU5
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund Retail Daily Dividend,INF109K01UR1
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund Retail Growth,INF109K01UQ3
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund Retail Monthly Dividend,INF109K01US9
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund Retail Weekly Dividend,INF109K01UV3
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Fund-Annual IDCW,INF109K01VD9
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Institutional Fund - Growth,INF109K01VF4
ICICI Prudential Mutual Fund,ICICI Prudential Liquid Institutional Plus Fund - Div - Daily,INF109K01VJ6
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Bond Fund - Annual IDCW,INF109KA11C4
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Bond Fund - Bonus,INF109KA1335
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Bond Fund - Direct Plan - Growth,INF109K017L8
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Bond Fund - Direct Plan - Half Yearly IDCW,INF109K018L6
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Bond Fund - Direct Plan - Quarterly IDCW,INF109K010M1
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Bond Fund - Growth,INF109K01365
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Bond Fund - Half Yearly IDCW,INF109K01EX3
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Bond Fund - Institutional Dividend Halfyearly,INF109K01EW5
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Bond Fund - Quarterly IDCW,INF109K01EZ8
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Bond Fund Direct Plan - Annual IDCW,INF109KA13C0
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Bond Fund-Institutional Option-Growth,INF109K01407
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Bond Fund-Institutional Quarterly Dividend,INF109K01EY1
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Wealth Enhancement Fund - Cumulative Option,INF109KC1077
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Wealth Enhancement Fund - Direct Plan Cumulative Option,INF109KC1093
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Wealth Enhancement Fund - Direct Plan IDCW Option,INF109KC1101
ICICI Prudential Mutual Fund,ICICI Prudential Long Term Wealth Enhancement Fund - IDCW Option,INF109KC1085
ICICI Prudential Mutual Fund,ICICI Prudential Manufacturing Fund - Cumulative Option,INF109KC1LG4
ICICI Prudential Mutual Fund,ICICI Prudential Manufacturing Fund - Direct Plan - Cumulative Option,INF109KC1LJ8
ICICI Prudential Mutual Fund,ICICI Prudential Manufacturing Fund - Direct Plan - IDCW Option,INF109KC1LK6
ICICI Prudential Mutual Fund,ICICI Prudential Manufacturing Fund - IDCW Option,INF109KC1LH2
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund - Annual IDCW,INF109KA12G3
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund - Bonus,INF109KA1B99
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund - Direct Plan - Growth,INF109K015A5
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund - Direct Plan - Half Yearly IDCW,INF109K016A3
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund - Direct Plan - Quarterly IDCW,INF109K018A9
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund - Direct Plan Bonus,INF109KA1B81
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund - Growth,INF109K01AH4
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund - Half Yearly IDCW,INF109K01B53
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund - Quarterly IDCW,INF109K01UF6
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund -Direct Plan - Annual IDCW,INF109KA10G7
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund Plan A - Weekly Dividend,INF109K01UD1
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund Plan B - Half Yearly Dividend,INF109K01B87
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund Plan B - Quarterly Dividend,INF109K01UI0
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund Plan C - Quarterly Dividend,INF109K01UO8
ICICI Prudential Mutual Fund,ICICI Prudential Medium Term Bond Fund-Plan B-Growth,INF109K01AJ0
ICICI Prudential Mutual Fund,ICICI Prudential MidCap Fund - Direct Plan -  Growth,INF109K011N7
ICICI Prudential Mutual Fund,ICICI Prudential MidCap Fund - Direct Plan -  IDCW,INF109K019M2
ICICI Prudential Mutual Fund,ICICI Prudential MidCap Fund - Growth,INF109K01AN2
ICICI Prudential Mutual Fund,ICICI Prudential MidCap Fund - IDCW,INF109K01EH6
ICICI Prudential Mutual Fund,ICICI Prudential MIP - Direct Plan -  Dividend Half Yearly,INF109K01T79
ICICI Prudential Mutual Fund,ICICI Prudential MIP - Direct Plan -  Dividend Monthly,INF109K01T95
ICICI Prudential Mutual Fund,ICICI Prudential MIP - Direct Plan -  Dividend Quarterly,INF109K01U19
ICICI Prudential Mutual Fund,ICICI Prudential MIP - Direct Plan -  Growth,INF109K01U35
ICICI Prudential Mutual Fund,ICICI Prudential MIP - Direct Plan Bonus,INF109KA1H44
ICICI Prudential Mutual Fund,ICICI Prudential MIP - Dividend Half Yearly,INF109K01FG5
ICICI Prudential Mutual Fund,ICICI Prudential MIP - Dividend Monthly,INF109K01FH3
ICICI Prudential Mutual Fund,ICICI Prudential MIP - Dividend Quarterly,INF109K01FI1
ICICI Prudential Mutual Fund,ICICI Prudential MIP - Growth,INF109K01555
ICICI Prudential Mutual Fund,ICICI Prudential MNC Fund - Direct Plan - Growth Option,INF109KC1D93
ICICI Prudential Mutual Fund,ICICI Prudential MNC Fund - Direct Plan - IDCW Option,INF109KC1E01
ICICI Prudential Mutual Fund,ICICI Prudential MNC Fund - Growth Option,INF109KC1D69
ICICI Prudential Mutual Fund,ICICI Prudential MNC Fund - IDCW Option,INF109KC1D77
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund - Direct Plan Bonus,INF109KA1H85
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund -Bonus,INF109KA1H93
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Dividend,INF109K01I72
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Option - Daily IDCW,INF109K01TY9
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Option - Direct Plan -  Daily IDCW,INF109K01R22
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Option - Direct Plan -  Fortnightly IDCW,INF109K01R55
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Option - Direct Plan -  Growth,INF109K01R14
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Option - Direct Plan -  IDCW Others,INF109K01R30
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Option - Direct Plan -  Monthly IDCW,INF109K01R63
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Option - Direct Plan -  Weekly IDCW,INF109K01R89
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Option - Growth,INF109K01TX1
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Option - IDCW Others,INF109K01I64
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Option - Monthly IDCW,INF109K01UC3
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Option - Weekly IDCW,INF109K01TZ6
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Option -Fortnightly IDCW,INF109K01UA7
ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Retail Growth (erstwhile Cash Option),INF109K01TW3
ICICI Prudential Mutual Fund,ICICI Prudential Multi Sector Passive FOF - Direct Plan -  IDCW,INF109K01W33
ICICI Prudential Mutual Fund,ICICI Prudential Multi Sector Passive FOF - Direct Plan - Growth,INF109K01W58
ICICI Prudential Mutual Fund,ICICI Prudential Multi Sector Passive FOF - Growth,INF109K01795
ICICI Prudential Mutual Fund,ICICI Prudential Multi Sector Passive FOF - IDCW,INF109K01DW7
ICICI Prudential Mutual Fund,ICICI Prudential Multi-Asset Fund - Direct Plan - Growth,INF109K015K4
ICICI Prudential Mutual Fund,ICICI Prudential Multi-Asset Fund - Direct Plan - IDCW,INF109K013K9
ICICI Prudential Mutual Fund,ICICI Prudential Multi-Asset Fund - Growth,INF109K01761
ICICI Prudential Mutual Fund,ICICI Prudential Multi-Asset Fund - IDCW,INF109K01ED5
ICICI Prudential Mutual Fund,ICICI Prudential Multi-Asset Fund- Institutional Growth Option,INF109K01TN2
ICICI Prudential Mutual Fund,ICICI Prudential Multi-Asset Fund-Institutional Option - I,INF109K01787
ICICI Prudential Mutual Fund,ICICI Prudential Multicap Fund - Direct Plan -  Growth,INF109K014O9
ICICI Prudential Mutual Fund,ICICI Prudential Multicap Fund - Direct Plan -  IDCW,INF109K012O3
ICICI Prudential Mutual Fund,ICICI Prudential Multicap Fund - Growth,INF109K01613
ICICI Prudential Mutual Fund,ICICI Prudential Multicap Fund - IDCW,INF109K01FK7
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Cumulative Option,INF109KB1ON5
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Direct Plan Cumulative Option,INF109KB1OP0
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Direct Plan Dividend Option,INF109KB1OQ8
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Dividend Option,INF109KB1OO3
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 10 - 1825 Days Plan B Cumulative Option,INF109KB1PD3
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 10 - 1825 Days Plan B Direct Plan Cumulative Option,INF109KB1PE1
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 10 - 1825 Days Plan B Direct Plan Dividend Option,INF109KB1PF8
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 10 - 1825 Days Plan B Dividend Option,INF109KB1PG6
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan A 1427 Days Cumulative Option,INF109KB1YE3
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan A 1427 Days Direct Plan Cumulative Option,INF109KB1YC7
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan A 1427 Days Direct Plan Dividend Option,INF109KB1YD5
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan A 1427 Days Dividend Option,INF109KB1YF0
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan B 1394 Days Cumulative Option,INF109KB1ZW2
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan B 1394 Days Direct Plan Cumulative Option,INF109KB1ZU6
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan B 1394 Days Direct Plan Dividend Option,INF109KB1ZV4
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan B 1394 Days Dividend Option,INF109KB1ZX0
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan C 1387 Days Cumulative Option,INF109KB1G50
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan C 1387 Days Direct Plan Cumulative Option,INF109KB1G35
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan C 1387 Days Direct Plan Dividend Option,INF109KB1G27
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan C 1387 Days Dividend Option,INF109KB1G43
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Cumulative Option,INF109KB1J24
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Direct Plan - Cumulative Option,INF109KB1J08
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Direct Plan - Dividend Option,INF109KB1J16
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Dividend Option,INF109KB1J32
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 14 - Plan A 1228 Days Cumulative Option,INF109KC1630
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 14 - Plan A 1228 Days Direct Plan Cumulative Option,INF109KC1655
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 14 - Plan A 1228 Days Direct Plan IDCW Option,INF109KC1663
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 14 - Plan A 1228 Days IDCW Option,INF109KC1648
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A - Cumulative,INF109K017R5
ICICI Prudential Mutual Fund,ICICI Prudential Multiple Yield Fund - Series 3 - Plan A - Direct Plan - Cumulative,INF109K019R1
